wpm,word_count,duration_sec,pitch_mean,pitch_variability,energy_mean,jitter,shimmer,spectral_centroid,tone_score,filler_ratio,speech_clarity,delivery_confidence,voice_stability,expressiveness,sample_id,whisper_transcript,tone_label
2.5337965806002085,-0.14265124058052017,-1.5622726656698946,1.3212372028455452,-1.3060769560850023,-0.2508871837317877,-2.249192615503596,-0.6587968337524646,0.5301715166143147,-1.3402197264541362,-0.6752176583795709,2.1456409204653832,-1.0607029820294547,2.356482134291457,-1.265261919193995,test_0000,a few years ago I was in a food market and the town where I grew up and that red zone and Northeastern Pennsylvania.,ang
0.9884910872900365,0.4510623627015686,-0.14719966677819907,1.2525342057741295,-0.626150366948616,-1.8530125069948413,-1.8981557922488874,-0.4930145701262705,1.023852829540266,-0.35150576350082735,-0.6752176583795709,1.2700752879433572,-1.5717655091833045,2.356482134291457,-0.2684616142996398,test_0001,"And I was standing over a bushel of tomatoes. It was summertime. I had shorts on. I hear this guy, his voice behind me, say, well, if it isn't, amen, melons.",ang
1.1915994172578286,-0.14265124058052017,-0.9607253495514029,0.273010719928147,-0.24824474039736558,-2.0067190715756142,-0.8103099565047092,-0.9067798906980856,0.2673487102764109,-0.10063804155745046,-0.6752176583795709,1.3825276338318084,-1.601041353025377,1.3181535192512002,-0.13289596662943184,test_0002,"And I turn around and this is older man, I have no idea who he is. And I said, I'm sorry sir, I don't...",hap
1.1415076696216002,0.29584326751148665,-0.41415564162167917,0.38543682514326805,-1.2317099853982099,-0.919902492444844,-1.5756243031740877,-2.123324691786827,-0.2600386978202267,0.15363512457520334,-0.6752176583795709,1.3547587892348643,-0.6249517136001306,2.356482134291457,-1.4251352129428292,test_0003,"Have we met? I don't remember meeting you. He said, well, you wouldn't remember meeting me. I mean, when we met, I was delivering you from your mother's womb.",hap
-2.5247222926344612,-2.455646682235403,-1.2019857831144853,2.7658483160958447,-0.034249988012922554,-1.3355706586836942,1.9772766307507146,-0.662871514617541,1.676790734592516,1.2989995202352358,2.747650887526314,-1.599940853104461,-0.44544616069473014,-1.184949363466621,0.7764855924312085,test_0004,"Oh, that guy. Of course, actually.",hap
-0.23314944461440504,-0.048323023865029034,-0.009519962028172277,0.9549036621330491,-0.34461826363433096,-0.6449781807767524,0.27487146312368366,-0.09955530378289291,0.8677502993922295,0.3908810697614734,-0.6752176583795709,0.5935033993180907,-0.26031841087693786,-0.2630432335455783,0.015037483865992383,test_0005,It did click. This man was Dr. Keen. A man that I'd only known about to my mother's stories of that day because of course.,ang
-0.07041356796536374,0.6665850915257007,0.757834349094345,1.240266738570791,-0.4933522050079155,-1.224649241382811,0.14993777510631165,-0.797841108892126,1.5564185483474846,0.4788550446511189,1.7423759812512518,-1.308063964203297,-0.7205356924384432,0.19457270597547055,0.11568754067264847,test_0006,"typical fashion, I arrived late from my birthday by two weeks. And so my mother's prenatal physician had gone on vacation. So the man who delivered me was a complete stranger to my parents.",hap
1.835066543609781,0.7343377756034923,-0.22492691680970947,1.4704868982749908,-0.11696427173598756,-0.9113290544951825,-0.4268103574863524,0.002345392892480324,1.4522874275129083,-1.2181913096717238,-0.6752176583795709,1.7387804404705962,-1.3516678418746808,0.29973730491260775,0.562995363202471,test_0007,"And because I was born with that vestibula bones, and had feet turned in, and a few toes in this foot, and a few toes in that, he had to be the bearer, the stranger.",hap
0.13892507887260674,0.0424447758678997,-0.14719966677819907,0.04559644634746093,-0.02514382833698897,-1.3530046832224796,0.3820358466041645,-0.0928876441854956,0.7827789281867997,1.3313512400333631,-0.6752176583795709,0.7996113918794302,-0.4489273660168111,-0.3503360266883653,0.36625687190791195,test_0008,"had to be the bearer of bad news. He said to me, I had to give this prognosis to your parents that you would never walk.",ang
1.6334534896908308,0.4510623627015686,-0.4703874360582371,0.11282420051515146,-1.8569996164789937,-0.25868121823147977,-1.8208485423011769,-1.271884766228289,0.05221343802775989,0.4504763430738138,-0.6752176583795709,1.62724379679189,0.11348194867392053,2.356482134291457,-2.026057312203976,test_0009,and you would never have the kind of mobility that other kids have or any kind of life of independence. And you've been making a liar out of me ever since.,ang
-2.5247222926344612,-2.1171597389902943,-0.22492691680970947,0.08444971394480548,-0.13745313100683834,-1.6291596319168384,1.527695593801889,1.3357426121780311,2.0618687492520276,1.070834759553703,-0.6752176583795709,-0.6794919224748225,-0.841180904293626,-1.5560217599039539,0.8152778320829854,test_0010,"See also hurt, useless, and weak. Antonyms, healthy, strong, capable.",ang
-0.7898905601334835,-1.3712181448616236,-1.2019857831144853,2.3938988887132235,-0.34689480355331453,0.6111740531683835,-0.39109542675784864,0.37751910791572263,1.441554201676432,1.4198927889545554,-0.6752176583795709,0.28523753218287023,1.6737706193054585,0.06459662904780819,0.25899818132671615,test_0011,The extraordinary thing is that he had saved newspaper clipping throughout my whole childhood.,ang
-0.34404908490356834,-0.048323023865029034,0.0690818419173738,1.117874646528977,-1.6369340909772616,-0.60531064729674,-1.5312892026592198,-0.012000177756465471,0.5192029130182668,0.1735002156793166,-0.6752176583795709,0.5321898088536194,-0.3547890825257628,1.5873527695900742,-1.6587007872810735,test_0012,"whether winning a second grade spelling be marching with the girls' gowns, the Halloween parade, winning my college scholarship, or any of my sports victories.",ang
-1.4179065006473945,-1.2159990496715416,-0.4703874360582371,0.9555284621266605,-1.6035448388321711,-0.7014233990482079,-0.9370460436592303,0.08804839125296411,1.3619494433892405,-1.1024062072363194,-0.6752176583795709,-0.06258570743772583,-1.1670943682173958,0.7756762271538644,-1.3964973620926617,test_0013,"and he was using it, integrating it into teaching, residents, students, med students from Hanuman.",ang
0.923695791840188,0.12991118698018994,-0.49888616400910085,1.4330462461086497,-0.32185286444449657,-1.3792992943503883,0.4524273694278151,0.8333108889802231,1.48133304304407,0.11106707220924537,-0.6752176583795709,1.2341842278312638,-1.021285746407382,-0.7858561884011821,0.30880581807597624,test_0014,medical school and her she medical school and he called this part of the course the X factor and it was the potential of the human will.,hap
-0.0066151232147441535,-0.5619818127554027,-0.7833864346221584,0.7981392335954157,-1.0070913800585108,-0.9519810975962092,-0.4923040565677506,0.2134879468100579,0.504327038613328,0.5197203749224387,-0.6752176583795709,0.7189604382684716,-0.4582979637345668,0.24507576888989002,-0.9211655412226597,test_0015,No prognosis can account for how powerful this could be and as a determinant in the quality of someone's life.,ang
-1.4156635865741305,-0.8026886589441251,0.039083158596113894,0.049527582462261834,-0.5221883773150392,-1.9625392023326216,0.37764739653110635,-0.24516621337453734,1.784499597372585,0.8222373337365103,-0.6752176583795709,-0.061237439216266065,-1.25636032655811,-0.27742517060398153,0.170556986670457,test_0016,"And Dr. King went on to tell me that he said, in my experience, unless repeatedly told otherwise.",ang
-1.0592894615999668,-0.8026886589441251,-0.29120504063803554,0.741626017436295,-0.24672704711804344,-0.879209428109609,-0.7547098613826607,-0.12359928839168952,0.9786602997024756,0.05828268727545808,-0.6752176583795709,0.13600968585241782,-0.6431083502516156,0.7104990948254917,0.18411410696011157,test_0017,"and even if given a modicum of support, it's left to their own devices, a child will achieve.",ang
-0.23314944461440504,-0.048323023865029034,-0.009519962028172277,0.741626017436295,0.029493129718613797,-1.2528308292843298,-0.4557271088606102,-0.5055753632062161,1.7022586081781892,-0.730077642542077,-0.6752176583795709,0.5935033993180907,-1.314117696325171,0.6278326377586183,0.8735834915770537,test_0018,"See, Dr. Keen made that shift in thinking. He understood that there's a difference between the medical condition and what someone might do with it.",ang
0.2887018964316782,0.9268453887724875,0.8429483145113599,0.1888446614316682,-0.4038083015279005,-1.4700792856546985,-0.49690801088546754,0.12845844941900791,1.1494974775997082,0.6014510354650772,-0.6752176583795709,0.882509853308058,-0.8845406158193866,0.2965929938633908,0.06157344068269919,test_0019,"and there's been a shift in my thinking over time and that if you'd ask me a 15 years old, if I would have traded prosthetics for flesh and bone legs, I wouldn't have hesitated for a second.",ang
-0.9287020200010422,-0.6793251451260309,-0.2512702523755205,-0.2466244473958532,-1.1186418360886994,-2.237176365361251,-0.3795953366110401,0.48874779301775756,0.7772240130609043,0.08212079660039424,1.4874596450997026,-1.3504389583234322,-1.7272488337510192,-0.0025910167792447987,-0.9628772029635416,test_0020,"I aspired to that kind of normalcy back then. But if you ask me today, I'm not so sure.",ang
-0.9852732971822559,-0.5619818127554027,-0.05888851752002218,0.24911975315828533,-0.49790528484588226,-1.0900175507091794,-0.2282721742704128,0.7068610819689781,1.7485809512619235,1.3302160919702712,-0.6752176583795709,0.17702392766091188,-0.1750323961003586,-0.2357837639724319,0.18850692572339148,test_0021,"And it's because of the experiences I've had with them, not in spite of the experiences I've had with them.",ang
-0.7502657448391532,0.5250700860203323,1.0938692749323995,0.7283927597995583,-0.7172119637079536,-1.6168942828883752,-0.6932323777699095,0.036862317575975814,1.3642561454330435,-1.5541951363470161,-0.6752176583795709,0.3072202699812553,-1.883466675634909,0.5458063525049948,-0.25211808192904644,test_0022,And perhaps this shift in me has happened because I've been exposed to more people who have opened doors for me than those who have put lids and cash shadows on me.,ang
-0.2291620418174914,0.0424447758678997,0.0987961732510902,0.29406150750699306,-0.5608895559377576,-0.23140209748255694,-0.8344660232014979,-1.4744401827855822,0.8556048069983234,0.6616138828089636,-0.6752176583795709,0.5957437035850623,0.2774447286272687,1.8079700783667754,-0.2547791954092241,test_0023,all you really need is one person to show you the epiphany of your own power and your off. If you can hand somebody the key.,ang
1.277827002741088,0.5968682903665249,-0.12171303464834032,1.6003429964295892,-0.6276680602279382,-0.5733961270822107,-0.09068250970306062,-0.07706037140379526,1.0013507157251995,1.3432702946958313,0.570583145715904,-0.8832554123014356,0.3718386500192671,0.03271710787326236,-0.27919586515857814,test_0024,"to their own power. The human spirit is so receptive. If you can do that and open a door for someone at a crucial moment, you are educating them in the best sense.",ang
-1.4179065006473945,-1.2159990496715416,-0.4703874360582371,0.6755243136982106,0.15697936518168606,-1.56307442360629,0.19476265799540457,0.4367535181774485,1.4289379537633828,1.4482714905318606,-0.6752176583795709,-0.06258570743772583,-0.6200095463752631,-0.4423909301575751,0.9080930471815465,test_0025,you're teaching them to open doors for themselves. The exact meaning of the word educate.,ang
